iteration,image,frozen,update_rate,U,field_term,pv,H,px,py,pz,Px,Py,Pz,k_left,k_right
60,25,0,1.0000000000000000e+00,-3.1364604868253088e+05,-1.3420097459975853e+00,0.0000000000000000e+00,-3.1364739069227688e+05,-8.0764886014809861e+01,-6.9753143143862189e+01,5.6133212382254683e+01,-1.7829062392216641e-02,-1.5398191002672774e-02,1.2391555231753179e-02,1.3500000000000000e+02,1.3500000000000000e+02
60,26,0,1.0000000000000000e+00,-3.1364611001634866e+05,-1.2044543971229487e+00,0.0000000000000000e+00,-3.1364731447074580e+05,-7.2486557554429396e+01,-7.1498533679738131e+01,5.8390367050551390e+01,-1.5999158888265492e-02,-1.5781083268593312e-02,1.2887862129256657e-02,1.3500000000000000e+02,0.0000000000000000e+00
61,0,0,1.0000000000000000e+00,-3.1364615200129757e+05,1.2148275501564474e-02,0.0000000000000000e+00,-3.1364613985302206e+05,7.3110449429291691e-01,-3.1186191009052600e-01,1.9536559894284267e-06,1.6134709725785934e-04,-6.8824654110576403e-05,4.3115139545075239e-10,0.0000000000000000e+00,1.3500000000000000e+02
61,1,0,1.0000000000000000e+00,-3.1364610733085260e+05,-1.2966283420775998e-01,0.0000000000000000e+00,-3.1364623699368682e+05,-7.8033433133582584e+00,1.4872774407287794e+00,4.0980208165461596e-01,-1.7220402978584536e-03,3.2821209886362479e-04,9.0435044367133567e-05,1.3500000000000000e+02,1.3500000000000000e+02
61,2,0,1.0000000000000000e+00,-3.1364605708733830e+05,-1.8357827582930003e-01,0.0000000000000000e+00,-3.1364624066561414e+05,-1.1048075359295339e+01,1.1717024506223943e+00,2.8228902919022287e+00,-2.4386161708741757e-03,2.5862717718852664e-04,6.2309005782121719e-04,1.3500000000000000e+02,1.3500000000000000e+02
61,3,0,1.0000000000000000e+00,-3.1364598455731495e+05,-2.1604975910865612e-01,0.0000000000000000e+00,-3.1364620060707408e+05,-1.3002275306120930e+01,-4.6190125056713249e-01,5.5637343727322168e+00,-2.8713110860931314e-03,-1.0200231499554080e-04,1.2286474334982712e-03,1.3500000000000000e+02,1.3500000000000000e+02
61,4,0,1.0000000000000000e+00,-3.1364586136628798e+05,-2.5782194615867582e-01,0.0000000000000000e+00,-3.1364611918823415e+05,-1.5516210822698032e+01,-2.6407319401068845e+00,8.3056491985441703e+00,-3.4284972825740613e-03,-5.8350214392670103e-04,1.8352351635726612e-03,1.3500000000000000e+02,1.3500000000000000e+02
61,5,0,1.0000000000000000e+00,-3.1364568401109357e+05,-3.0705928789161463e-01,0.0000000000000000e+00,-3.1364599107038148e+05,-1.8479415373169310e+01,-5.4179970615810085e+00,1.1070048763779813e+01,-4.0858162296985683e-03,-1.1979242784275509e-03,2.4475982594274535e-03,1.3500000000000000e+02,1.3500000000000000e+02
61,6,0,1.0000000000000000e+00,-3.1364546319050208e+05,-3.6232614359529342e-01,0.0000000000000000e+00,-3.1364582551664568e+05,-2.1805488456560891e+01,-8.5284260331065571e+00,1.3778903958854267e+01,-4.8239814954479784e-03,-1.8867254201143215e-03,3.0482774030713565e-03,1.3500000000000000e+02,1.3500000000000000e+02
61,7,0,1.0000000000000000e+00,-3.1364521701259958e+05,-4.2151003134781040e-01,0.0000000000000000e+00,-3.1364563852263091e+05,-2.5367296481388387e+01,-1.1830868810439414e+01,1.6401970803242758e+01,-5.6146920866918812e-03,-2.6185953847072453e-03,3.6303441221134840e-03,1.3500000000000000e+02,1.3500000000000000e+02
61,8,0,1.0000000000000000e+00,-3.1364496505043964e+05,-4.8296029170065541e-01,0.0000000000000000e+00,-3.1364544801073131e+05,-2.9065499470213020e+01,-1.5260335811519859e+01,1.8963422038474338e+01,-6.4358222271250626e-03,-3.3790167105100942e-03,4.1989718147675773e-03,1.3500000000000000e+02,1.3500000000000000e+02
61,9,0,1.0000000000000000e+00,-3.1364472706073330e+05,-5.4570217185656944e-01,0.0000000000000000e+00,-3.1364527276290517e+05,-3.2841434802934927e+01,-1.8764300512342416e+01,2.1454533201070802e+01,-7.2742410158681140e-03,-4.1562144053693441e-03,4.7520897404149474e-03,1.3500000000000000e+02,1.3500000000000000e+02
61,10,0,1.0000000000000000e+00,-3.1364452072231198e+05,-6.0895158698290652e-01,0.0000000000000000e+00,-3.1364512967389898e+05,-3.6647914741756622e+01,-2.2325567474807453e+01,2.3892862541009080e+01,-8.1193635269757262e-03,-4.9462404491857461e-03,5.2934754415774722e-03,1.3500000000000000e+02,1.3500000000000000e+02
61,11,0,1.0000000000000000e+00,-3.1364436147493386e+05,-6.7233036219288778e-01,0.0000000000000000e+00,-3.1364503380529606e+05,-4.0462179951528668e+01,-2.5924887596423119e+01,2.6277262377657415e+01,-8.9660339745217896e-03,-5.7447083487256962e-03,5.8227912464859297e-03,1.3500000000000000e+02,1.3500000000000000e+02
61,12,0,1.0000000000000000e+00,-3.1364426133101352e+05,-7.3549060697263746e-01,0.0000000000000000e+00,-3.1364499682162050e+05,-4.4263293678039481e+01,-2.9546072924061320e+01,2.8603119678789149e+01,-9.8095087510881324e-03,-6.5479189826459601e-03,6.3389442918187046e-03,1.3500000000000000e+02,1.3500000000000000e+02
61,13,0,1.0000000000000000e+00,-3.1364422686651192e+05,-7.9830729587106242e-01,0.0000000000000000e+00,-3.1364502517380781e+05,-4.8043731644563124e+01,-3.3185339294208056e+01,3.0858017470600021e+01,-1.0647929147851252e-02,-7.3548646089009392e-03,6.8390604231361417e-03,1.3500000000000000e+02,1.3500000000000000e+02
61,14,0,1.0000000000000000e+00,-3.1364426088806085e+05,-8.6047194195234533e-01,0.0000000000000000e+00,-3.1364512136000278e+05,-5.1784928503997136e+01,-3.6833724855158664e+01,3.3047225540451564e+01,-1.1477128234634551e-02,-8.1634830004500506e-03,7.3242786324862171e-03,1.3500000000000000e+02,1.3500000000000000e+02
61,15,0,1.0000000000000000e+00,-3.1364436033623799e+05,-9.2185375412824022e-01,0.0000000000000000e+00,-3.1364528218999214e+05,-5.5479012983536542e+01,-4.0484933390911102e+01,3.5166601599883634e+01,-1.2295248309725766e-02,-8.9722632410867593e-03,7.7936155606819924e-03,1.3500000000000000e+02,1.3500000000000000e+02
61,16,0,1.0000000000000000e+00,-3.1364451718683034e+05,-9.8226773585420923e-01,0.0000000000000000e+00,-3.1364549945456622e+05,-5.9114851622977525e+01,-4.4131888893127879e+01,3.7216126722786996e+01,-1.3099677774858168e-02,-9.7794971690516545e-03,8.2469845514642655e-03,1.3500000000000000e+02,1.3500000000000000e+02
61,17,0,1.0000000000000000e+00,-3.1364471864232654e+05,-1.0412734655940381e+00,0.0000000000000000e+00,-3.1364575991579215e+05,-6.2665938960685615e+01,-4.7753162730005620e+01,3.9191165019688029e+01,-1.3884370806122488e-02,-1.0580271029282164e-02,8.6832604199653402e-03,1.3500000000000000e+02,1.3500000000000000e+02
61,18,0,1.0000000000000000e+00,-3.1364494959718431e+05,-1.0986790594409712e+00,0.0000000000000000e+00,-3.1364604827624373e+05,-6.6120727050910517e+01,-5.1343989834149440e+01,4.1113292238889919e+01,-1.4646556121575352e-02,-1.1373326673078507e-02,9.1071010404344521e-03,1.3500000000000000e+02,1.3500000000000000e+02
61,19,0,1.0000000000000000e+00,-3.1364519123431796e+05,-1.1534653649506670e+00,0.0000000000000000e+00,-3.1364634469968290e+05,-6.9417881227134075e+01,-5.4853544982815180e+01,4.2973149769380278e+01,-1.5372379100189477e-02,-1.2147151044643662e-02,9.5162735840735851e-03,1.3500000000000000e+02,1.3500000000000000e+02
61,20,0,1.0000000000000000e+00,-3.1364542550836981e+05,-1.2053927211599358e+00,0.0000000000000000e+00,-3.1364663090109098e+05,-7.2542978192292722e+01,-5.8266408693451950e+01,4.4861221211967617e+01,-1.6058426696772564e-02,-1.2898103664944363e-02,9.9306735167459508e-03,1.3500000000000000e+02,1.3500000000000000e+02
61,21,0,1.0000000000000000e+00,-3.1364563480550458e+05,-1.2519096837815074e+00,0.0000000000000000e+00,-3.1364688671518839e+05,-7.5342466857286510e+01,-6.1459729271300496e+01,4.6728258044735483e+01,-1.6670276982757668e-02,-1.3598581954830062e-02,1.0339096090429893e-02,1.3500000000000000e+02,1.3500000000000000e+02
61,22,0,1.0000000000000000e+00,-3.1364580476124206e+05,-1.2925149943664564e+00,0.0000000000000000e+00,-3.1364709727623645e+05,-7.7786180312098224e+01,-6.4366414754510785e+01,4.8777076562562847e+01,-1.7201491420357946e-02,-1.4233869393207803e-02,1.0786472103844522e-02,1.3500000000000000e+02,1.3500000000000000e+02
61,23,0,1.0000000000000000e+00,-3.1364592910459882e+05,-1.3228841302347811e+00,0.0000000000000000e+00,-3.1364725198872905e+05,-7.9613859954502558e+01,-6.6761821213771626e+01,5.0987648389775572e+01,-1.7594785312037880e-02,-1.4754465013607661e-02,1.1268348595288009e-02,1.3500000000000000e+02,1.3500000000000000e+02
61,24,0,1.0000000000000000e+00,-3.1364600836444757e+05,-1.3410569685263432e+00,0.0000000000000000e+00,-3.1364734942141612e+05,-8.0707541579214165e+01,-6.8541316127861464e+01,5.3455127138555298e+01,-1.7825677696761966e-02,-1.5138553179791054e-02,1.1806503443994488e-02,1.3500000000000000e+02,1.3500000000000000e+02
61,25,0,1.0000000000000000e+00,-3.1364604842614033e+05,-1.3423677007094357e+00,0.0000000000000000e+00,-3.1364739079384104e+05,-8.0786428381411099e+01,-6.9750692547545356e+01,5.6128720220468168e+01,-1.7833869472623817e-02,-1.5397694531625872e-02,1.2390599388195978e-02,1.3500000000000000e+02,1.3500000000000000e+02
61,26,0,1.0000000000000000e+00,-3.1364611001634866e+05,-1.2044543971229487e+00,0.0000000000000000e+00,-3.1364731447074580e+05,-7.2486557554429396e+01,-7.1498533679738131e+01,5.8390367050551390e+01,-1.5999158888265492e-02,-1.5781083268593312e-02,1.2887862129256657e-02,1.3500000000000000e+02,0.0000000000000000e+00
62,0,0,1.0000000000000000e+00,-3.1364615200129757e+05,1.2148275501564474e-02,0.0000000000000000e+00,-3.1364613985302206e+05,7.3110449429291691e-01,-3.1186191009052600e-01,1.9536559894284267e-06,1.6134709725785934e-04,-6.8824654110576403e-05,4.3115139545075239e-10,0.0000000000000000e+00,1.3500000000000000e+02
62,1,0,1.0000000000000000e+00,-3.1364610732494295e+05,-1.2985417373583619e-01,0.0000000000000000e+00,-3.1364623717911670e+05,-7.8148584225042281e+00,1.5025575575505643e+00,4.0471742348204298e-01,-1.7245915155861837e-03,3.3158604741571700e-04,8.9313484264423894e-05,1.3500000000000000e+02,1.3500000000000000e+02
62,2,0,1.0000000000000000e+00,-3.1364605712126737e+05,-1.8389854753173920e-01,0.0000000000000000e+00,-3.1364624101981492e+05,-1.1067349776722509e+01,1.2052182874629764e+00,2.8117556155016201e+00,-2.4428867732954889e-03,2.6602681516125771e-04,6.2063644336018758e-04,1.3500000000000000e+02,1.3500000000000000e+02
62,3,0,1.0000000000000000e+00,-3.1364598484252900e+05,-2.1627992503550478e-01,0.0000000000000000e+00,-3.1364620112245402e+05,-1.3016126968177137e+01,-4.2213372399665428e-01,5.5448553101992397e+00,-2.8743903238350318e-03,-9.3221055279115819e-05,1.2244870144297664e-03,1.3500000000000000e+02,1.3500000000000000e+02
62,4,0,1.0000000000000000e+00,-3.1364586149918515e+05,-2.5813760003174913e-01,0.0000000000000000e+00,-3.1364611963678518e+05,-1.5535207324731811e+01,-2.6056389549378567e+00,8.2859132976611747e+00,-3.4327277990757869e-03,-5.7575345394525490e-04,1.8308918782391768e-03,1.3500000000000000e+02,1.3500000000000000e+02
62,5,0,1.0000000000000000e+00,-3.1364568408053060e+05,-3.0747256470455658e-01,0.0000000000000000e+00,-3.1364599155309529e+05,-1.8504287008404276e+01,-5.3840698112379552e+00,1.1044078448182660e+01,-4.0913583607176084e-03,-1.1904354394682126e-03,2.4418818555327760e-03,1.3500000000000000e+02,1.3500000000000000e+02
62,6,0,1.0000000000000000e+00,-3.1364546297099831e+05,-3.6292466655438244e-01,0.0000000000000000e+00,-3.1364582589566486e+05,-2.1841508566569583e+01,-8.4997236418754429e+00,1.3748911642606190e+01,-4.8320058616559405e-03,-1.8803973331246993e-03,3.0416773386316024e-03,1.3500000000000000e+02,1.3500000000000000e+02
62,7,0,1.0000000000000000e+00,-3.1364521669576748e+05,-4.2226763509585830e-01,0.0000000000000000e+00,-3.1364563896340260e+05,-2.5412890385091636e+01,-1.1806975834254223e+01,1.6368331984045199e+01,-5.6248534624821159e-03,-2.6133394468859060e-03,3.6229436101265192e-03,1.3500000000000000e+02,1.3500000000000000e+02
62,8,0,1.0000000000000000e+00,-3.1364496505255328e+05,-4.8381444442041344e-01,0.0000000000000000e+00,-3.1364544886699767e+05,-2.9116903876422381e+01,-1.5238329247250034e+01,1.8923929352517881e+01,-6.4472864928829367e-03,-3.3741868554044117e-03,4.1902804853354040e-03,1.3500000000000000e+02,1.3500000000000000e+02
62,9,0,1.0000000000000000e+00,-3.1364472729701427e+05,-5.4669917553692993e-01,0.0000000000000000e+00,-3.1364527399618982e+05,-3.2901436266571451e+01,-1.8748383348930865e+01,2.1413209596389706e+01,-7.2876278747666398e-03,-4.1527439712198680e-03,4.7429997243440018e-03,1.3500000000000000e+02,1.3500000000000000e+02
62,10,0,1.0000000000000000e+00,-3.1364452172342944e+05,-6.0995905884342461e-01,0.0000000000000000e+00,-3.1364513168248831e+05,-3.6708546196775366e+01,-2.2308837687234806e+01,2.3845735209174357e+01,-8.1329044314639842e-03,-4.9425995765329652e-03,5.2831044987351463e-03,1.3500000000000000e+02,1.3500000000000000e+02
62,11,0,1.0000000000000000e+00,-3.1364436302625266e+05,-6.7340037705729461e-01,0.0000000000000000e+00,-3.1364503642662970e+05,-4.0526575370603815e+01,-2.5910983193027128e+01,2.6227589138489208e+01,-8.9804237101394745e-03,-5.7417041951309420e-03,5.8118619993223408e-03,1.3500000000000000e+02,1.3500000000000000e+02
62,12,0,1.0000000000000000e+00,-3.1364426350195048e+05,-7.3650887535329179e-01,0.0000000000000000e+00,-3.1364500001082581e+05,-4.4324574886656848e+01,-2.9529095273369130e+01,2.8548031049691826e+01,-9.8232205228535631e-03,-6.5442435816339579e-03,6.3268199460794657e-03,1.3500000000000000e+02,1.3500000000000000e+02
62,13,0,1.0000000000000000e+00,-3.1364422932488279e+05,-7.9929661138509345e-01,0.0000000000000000e+00,-3.1364502862149419e+05,-4.8103270413327763e+01,-3.3167596421638066e+01,3.0799724685532517e+01,-1.0661263188869431e-02,-7.3510277316885843e-03,6.8262296553999492e-03,1.3500000000000000e+02,1.3500000000000000e+02
62,14,0,1.0000000000000000e+00,-3.1364426329832227e+05,-8.6133638098009624e-01,0.0000000000000000e+00,-3.1364512463470327e+05,-5.1836951954397563e+01,-3.6810426997465292e+01,3.2983545376505994e+01,-1.1488801936201769e-02,-8.1584215316698599e-03,7.3102565968339826e-03,1.3500000000000000e+02,1.3500000000000000e+02
62,15,0,1.0000000000000000e+00,-3.1364436244659615e+05,-9.2264524333187004e-01,0.0000000000000000e+00,-3.1364528509183950e+05,-5.5526646172304574e+01,-4.0459904509120392e+01,3.5100767689496351e+01,-1.2305952795465340e-02,-8.9668242064043623e-03,7.7791190364921246e-03,1.3500000000000000e+02,1.3500000000000000e+02
62,16,0,1.0000000000000000e+00,-3.1364451860973722e+05,-9.8291077176076291e-01,0.0000000000000000e+00,-3.1364550152050896e+05,-5.9153550598045008e+01,-4.4101489011727530e+01,3.7146925080954759e+01,-1.3108405258466089e-02,-9.7728738955294350e-03,8.2317450625377375e-03,1.3500000000000000e+02,1.3500000000000000e+02
62,17,0,1.0000000000000000e+00,-3.1364471930670174e+05,-1.0417947447662790e+00,0.0000000000000000e+00,-3.1364576110144652e+05,-6.2697310379875134e+01,-4.7719897916835627e+01,3.9121045253276542e+01,-1.3891476018235580e-02,-1.0573018419577257e-02,8.6678209743210714e-03,1.3500000000000000e+02,1.3500000000000000e+02
62,18,0,1.0000000000000000e+00,-3.1364494986262528e+05,-1.0991583745007965e+00,0.0000000000000000e+00,-3.1364604902099975e+05,-6.6149573004290716e+01,-5.1313934305852868e+01,4.1045975826526330e+01,-1.4653096019933743e-02,-1.1366785489234565e-02,9.0922828024748870e-03,1.3500000000000000e+02,1.3500000000000000e+02
62,19,0,1.0000000000000000e+00,-3.1364519033769018e+05,-1.1537124141966426e+00,0.0000000000000000e+00,-3.1364634405010438e+05,-6.9432748965005473e+01,-5.4815512985906942e+01,4.2904415467212104e+01,-1.5375831411120040e-02,-1.2138855208082859e-02,9.5011513853353637e-03,1.3500000000000000e+02,1.3500000000000000e+02
62,20,0,1.0000000000000000e+00,-3.1364542547320557e+05,-1.2057718626621718e+00,0.0000000000000000e+00,-3.1364663124506822e+05,-7.2565795554315955e+01,-5.8246624641749399e+01,4.4802762625241712e+01,-1.6063596728309572e-02,-1.2893819765676533e-02,9.9178063938866086e-03,1.3500000000000000e+02,1.3500000000000000e+02
62,21,0,1.0000000000000000e+00,-3.1364563351635891e+05,-1.2519879327259273e+00,0.0000000000000000e+00,-3.1364688550429163e+05,-7.5347175905498943e+01,-6.1428198494624461e+01,4.6669064096573656e+01,-1.6671475685519289e-02,-1.3591733270704365e-02,1.0326095941907577e-02,1.3500000000000000e+02,1.3500000000000000e+02
62,22,0,1.0000000000000000e+00,-3.1364580486592703e+05,-1.2927745206001680e+00,0.0000000000000000e+00,-3.1364709764044761e+05,-7.7801799060862550e+01,-6.4361231345600174e+01,4.8735781236539623e+01,-1.7205006439074352e-02,-1.4232773703106300e-02,1.0777378416815843e-02,1.3500000000000000e+02,1.3500000000000000e+02
62,23,0,1.0000000000000000e+00,-3.1364592863374605e+05,-1.3229149677455205e+00,0.0000000000000000e+00,-3.1364725154871377e+05,-7.9615715764589396e+01,-6.6748900861471967e+01,5.0946366457393630e+01,-1.7595301114534605e-02,-1.4751698184746887e-02,1.1259292840622366e-02,1.3500000000000000e+02,1.3500000000000000e+02
62,24,0,1.0000000000000000e+00,-3.1364600841955096e+05,-1.3412140581999774e+00,0.0000000000000000e+00,-3.1364734963360918e+05,-8.0716995536967886e+01,-6.8544267243840309e+01,5.3440096491932252e+01,-1.7827794447864736e-02,-1.5139229339167209e-02,1.1803202648888065e-02,1.3500000000000000e+02,1.3500000000000000e+02
62,25,0,1.0000000000000000e+00,-3.1364604813307262e+05,-1.3427793258061533e+00,0.0000000000000000e+00,-3.1364739091239840e+05,-8.0811200730649674e+01,-6.9748171965401141e+01,5.6124105103852202e+01,-1.7839397599687706e-02,-1.5397189502101578e-02,1.2389621943762847e-02,1.3500000000000000e+02,1.3500000000000000e+02
62,26,0,1.0000000000000000e+00,-3.1364611001634866e+05,-1.2044543971229487e+00,0.0000000000000000e+00,-3.1364731447074580e+05,-7.2486557554429396e+01,-7.1498533679738131e+01,5.8390367050551390e+01,-1.5999158888265492e-02,-1.5781083268593312e-02,1.2887862129256657e-02,1.3500000000000000e+02,0.0000000000000000e+00
63,0,0,1.0000000000000000e+00,-3.1364615200129757e+05,1.2148275501564474e-02,0.0000000000000000e+00,-3.1364613985302206e+05,7.3110449429291691e-01,-3.1186191009052600e-01,1.9536559894284267e-06,1.6134709725785934e-04,-6.8824654110576403e-05,4.3115139545075239e-10,0.0000000000000000e+00,1.3500000000000000e+02
63,1,0,1.0000000000000000e+00,-3.1364610728522413e+05,-1.3012034334208586e-01,0.0000000000000000e+00,-3.1364623740556749e+05,-7.8308769314743998e+00,1.5211842526211168e+00,3.9868544864370703e-01,-1.7281383405227469e-03,3.3569890740947161e-04,8.7982944392918792e-05,1.3500000000000000e+02,1.3500000000000000e+02
63,2,0,1.0000000000000000e+00,-3.1364605715867499e+05,-1.8428694107391377e-01,0.0000000000000000e+00,-3.1364624144561606e+05,-1.1090723864349412e+01,1.2462145069251696e+00,2.7971996475011802e+00,-2.4480648607900979e-03,2.7507798235037274e-04,6.1742824448760892e-04,1.3500000000000000e+02,1.3500000000000000e+02
63,3,0,1.0000000000000000e+00,-3.1364598510246875e+05,-2.1659537258056891e-01,0.0000000000000000e+00,-3.1364620169784134e+05,-1.3035111009380334e+01,-3.7536267202415186e-01,5.5234059735551417e+00,-2.8786076388478969e-03,-8.2893183974383925e-05,1.2197608916788029e-03,1.3500000000000000e+02,1.3500000000000000e+02
63,4,0,1.0000000000000000e+00,-3.1364586171660695e+05,-2.5850747016225017e-01,0.0000000000000000e+00,-3.1364612022407708e+05,-1.5557466628559995e+01,-2.5617871534069305e+00,8.2604018676647915e+00,-3.4376844490523273e-03,-5.6607004657699704e-04,1.8252750091884630e-03,1.3500000000000000e+02,1.3500000000000000e+02
63,5,0,1.0000000000000000e+00,-3.1364568406800186e+05,-3.0800510923059987e-01,0.0000000000000000e+00,-3.1364599207311112e+05,-1.8536336372462507e+01,-5.3441316539062269e+00,1.1013350462381688e+01,-4.0984967308804682e-03,-1.1816200177219675e-03,2.4351187828663542e-03,1.3500000000000000e+02,1.3500000000000000e+02
